"Participant","Event","Valence","E1","eBR","BR","E2","direction","update"
14,39,3,90,75,43,100,"-1",-10
14,40,3,50,55,21,40,"-1",10
14,41,3,0,10,17,0,"1",0
14,42,3,5,65,13,0,"1",5
14,43,3,60,75,81,75,"1",-15
14,44,3,15,15,19,15,"1",0
14,45,4,50,40,19,40,"-1",10
14,46,5,100,65,45,100,"-1",0
14,47,4,25,20,20,50,"-1",-25
14,48,3,55,40,18,40,"-1",15
14,49,4,0,5,11,0,"1",0
14,50,3,0,25,38,0,"1",0
14,51,3,10,20,26,5,"1",5
15,1,2,20,40,26,10,"1",10
15,2,2,10,13,20,20,"1",-10
15,3,3,0,20,29,15,"1",-15
15,4,3,100,80,78,30,"-1",70
15,5,5,90,80,56,80,"-1",10
15,6,4,20,35,29,15,"1",5
15,7,4,60,15,45,60,"-1",0
15,8,4,70,60,75,60,"1",10
15,9,3,10,14,29,15,"1",-5
15,10,3,20,60,56,20,"1",0
15,11,4,20,20,31,20,"1",0
15,12,2,100,75,78,100,"-1",0
15,13,4,13,0,22,10,"1",3
15,14,2,15,15,41,30,"1",-15
15,15,2,60,40,60,60,"0",0
15,16,2,15,20,26,40,"1",-25
15,17,2,15,15,43,20,"1",-5
15,18,2,20,40,82,20,"1",0
15,19,2,0,20,21,0,"1",0
15,20,2,5,15,40,10,"1",-5
15,21,3,60,15,35,50,"-1",10
15,22,2,80,80,60,40,"-1",40
15,23,2,30,60,71,30,"1",0
15,24,3,15,15,14,15,"-1",0
15,25,5,100,70,14,100,"-1",0
15,26,3,100,25,29,100,"-1",0
15,27,2,1,12,45,15,"1",-14
15,28,3,20,20,20,20,"0",0
15,29,2,70,70,66,60,"-1",10
15,30,5,100,15,48,100,"-1",0
15,31,2,100,60,19,20,"-1",80
15,32,4,100,30,33,100,"-1",0
15,33,3,70,70,15,60,"-1",10
15,34,4,100,80,80,60,"-1",40
15,35,2,20,70,17,40,"-1",-20
15,36,2,70,70,26,50,"-1",20
15,37,3,70,70,30,30,"-1",40
15,38,2,80,80,71,60,"-1",20
15,39,4,60,30,43,60,"-1",0
15,40,3,0,25,21,0,"1",0
15,41,5,100,70,17,100,"-1",0
15,42,3,100,15,13,60,"-1",40
15,43,3,20,60,81,70,"1",-50
15,44,3,0,15,19,20,"1",-20
15,45,3,80,8,19,40,"-1",40
15,46,5,100,30,45,100,"-1",0
15,47,4,70,35,20,100,"-1",-30
15,48,3,100,60,18,75,"-1",25
15,49,4,1,3,11,5,"1",-4
15,50,4,80,65,38,60,"-1",20
15,51,2,15,40,26,10,"1",5
16,1,5,15,10,26,0,"1",15
16,2,5,10,15,20,15,"1",-5
16,3,3,0,27,29,0,"1",0
16,4,4,100,70,78,100,"-1",0
16,5,4,30,34,56,10,"1",20
16,6,3,0,25,29,0,"1",0
16,7,4,0,22,45,0,"1",0
16,8,3,100,76,75,80,"-1",20
16,9,3,0,29,29,10,"1",-10
16,10,3,0,45,56,0,"1",0
16,11,4,0,12,31,15,"1",-15
16,12,3,100,90,78,100,"-1",0
16,13,4,0,14,22,0,"1",0
16,14,2,12,31,41,10,"1",2
16,15,2,20,23,60,30,"1",-10
16,16,2,0,12,26,10,"1",-10
16,17,2,0,10,43,10,"1",-10
16,18,2,60,70,82,90,"1",-30
16,19,2,0,12,21,0,"1",0
16,20,2,0,16,40,0,"1",0
16,21,2,15,25,35,50,"1",-35
16,22,2,60,60,60,60,"0",0
16,23,2,0,56,71,10,"1",-10
16,24,3,30,30,14,14,"-1",16
16,25,5,100,54,14,100,"-1",0
16,26,3,100,70,29,100,"-1",0
16,27,2,90,75,45,100,"-1",-10
16,28,3,15,15,20,15,"1",0
16,29,2,60,65,66,79,"1",-19
16,30,4,100,45,48,100,"-1",0
16,31,2,70,70,19,10,"-1",60
16,32,5,100,60,33,90,"-1",10
16,33,2,0,50,15,0,"1",0
16,34,3,60,60,80,80,"1",-20
16,35,2,0,10,17,0,"1",0
16,36,3,40,40,26,26,"-1",14
16,37,3,100,67,30,30,"-1",70
16,38,2,70,60,71,70,"1",0
16,39,2,0,60,43,0,"1",0
16,40,5,100,80,21,100,"-1",0
16,41,3,100,70,17,100,"-1",0
16,42,3,100,75,13,100,"-1",0
16,43,4,0,10,81,100,"1",-100
16,44,3,10,15,19,19,"1",-9
16,45,3,100,23,19,100,"-1",0
16,46,5,100,80,45,100,"-1",0
16,47,4,45,45,20,50,"-1",-5
16,48,2,100,60,18,100,"-1",0
16,49,2,0,12,11,0,"1",0
16,50,3,40,30,38,50,"-1",-10
16,51,2,0,30,26,0,"1",0
17,1,2,10,20,26,0,"1",10
17,2,3,90,48,20,80,"-1",10
17,3,2,50,42,29,50,"-1",0
17,4,3,100,100,78,100,"-1",0
17,5,4,100,40,56,100,"-1",0
17,6,4,80,75,29,100,"-1",-20
17,7,3,0,47,45,0,"1",0
17,8,3,100,45,75,100,"-1",0
17,9,3,100,60,29,100,"-1",0
17,10,3,100,46,56,100,"-1",0
17,11,4,32,21,31,70,"-1",-38
17,12,3,100,100,78,100,"-1",0
17,13,3,9,76,22,80,"1",-71
17,14,2,80,59,41,80,"-1",0
17,15,2,100,60,60,50,"-1",50
17,16,2,5,60,26,50,"1",-45
17,17,2,100,30,43,100,"-1",0
17,18,2,91,65,82,90,"-1",1
17,19,3,7,29,21,0,"1",7
17,20,2,100,20,40,100,"-1",0
17,21,2,50,60,35,80,"-1",-30
17,22,2,99,78,60,80,"-1",19
17,23,2,99,34,71,100,"-1",-1
17,24,3,8,46,14,50,"1",-42
17,25,2,100,39,14,100,"-1",0
17,26,3,100,99,29,100,"-1",0
17,27,3,50,48,45,50,"-1",0
17,28,3,40,70,20,50,"-1",-10
17,29,2,99,99,66,100,"-1",-1
17,30,3,100,69,48,100,"-1",0
17,31,3,100,55,19,100,"-1",0
17,32,3,25,50,33,100,"1",-75
17,33,3,100,87,15,100,"-1",0
17,34,3,2,43,80,0,"1",2
17,35,2,0,0,17,0,"1",0
17,36,2,100,100,26,100,"-1",0
17,37,3,5,75,30,20,"1",-15
17,38,3,100,100,71,100,"-1",0
17,39,4,100,80,43,100,"-1",0
17,40,3,99,55,21,100,"-1",-1
17,41,3,100,100,17,100,"-1",0
17,42,2,100,60,13,100,"-1",0
17,43,2,100,30,81,100,"-1",0
17,44,3,90,67,19,50,"-1",40
17,45,3,58,54,19,60,"-1",-2
17,46,3,100,88,45,100,"-1",0
17,47,3,80,32,20,50,"-1",30
17,48,3,80,87,18,100,"-1",-20
17,49,3,9,7,11,0,"1",9
17,50,3,0,7,38,0,"1",0
17,51,2,10,5,26,0,"1",10
18,1,3,0,24,26,25,"1",-25
18,2,2,25,60,20,75,"-1",-50
18,3,4,0,45,29,25,"1",-25
18,4,2,100,75,78,100,"-1",0
18,5,5,60,50,56,60,"-1",0
18,6,5,100,60,29,100,"-1",0
18,7,3,100,60,45,100,"-1",0
18,8,3,100,100,75,100,"-1",0
18,9,4,20,15,29,30,"1",-10
18,10,2,50,60,56,50,"1",0
18,11,4,70,50,31,50,"-1",20
18,12,2,100,89,78,100,"-1",0
18,13,4,0,15,22,0,"1",0
18,14,3,10,50,41,10,"1",0
18,15,2,100,77,60,100,"-1",0
18,16,2,100,56,26,90,"-1",10
18,17,2,55,36,43,55,"-1",0
18,18,2,70,70,82,80,"1",-10
18,19,2,100,89,21,75,"-1",25
18,20,3,100,47,40,75,"-1",25
18,21,3,100,80,35,100,"-1",0
18,22,2,75,100,60,75,"-1",0
18,23,2,25,60,71,25,"1",0
18,24,3,45,33,14,50,"-1",-5
18,25,4,100,35,14,80,"-1",20
18,26,2,0,35,29,0,"1",0
18,27,2,0,60,45,0,"1",0
18,28,3,70,60,20,50,"-1",20
18,29,2,99,60,66,100,"-1",-1
18,30,4,100,50,48,100,"-1",0
18,31,2,100,55,19,25,"-1",75
18,32,2,0,25,33,0,"1",0
18,33,3,60,5,15,50,"-1",10
18,34,2,100,67,80,80,"-1",20
18,35,3,0,4,17,0,"1",0
18,36,2,1,44,26,30,"1",-29
18,37,3,50,50,30,50,"-1",0
18,38,2,100,100,71,100,"-1",0
18,39,3,0,33,43,0,"1",0
18,40,3,80,44,21,80,"-1",0
18,41,2,0,30,17,0,"1",0
18,42,3,0,38,13,0,"1",0
18,43,3,25,43,81,70,"1",-45
18,44,3,5,20,19,20,"1",-15
18,45,4,50,60,19,50,"-1",0
18,46,4,100,30,45,100,"-1",0
18,47,5,100,30,20,100,"-1",0
18,48,2,100,60,18,100,"-1",0
18,49,2,0,30,11,0,"1",0
18,50,4,0,33,38,0,"1",0
18,51,2,0,50,26,0,"1",0
19,1,4,10,20,26,10,"1",0
19,2,4,30,40,20,20,"-1",10
19,3,4,5,30,29,60,"1",-55
19,4,4,100,70,78,100,"-1",0
19,5,4,100,40,56,80,"-1",20
19,6,4,30,50,29,30,"-1",0
19,7,5,100,80,45,100,"-1",0
19,8,4,70,60,75,70,"1",0
19,9,4,50,40,29,70,"-1",-20
19,10,4,100,20,56,100,"-1",0
19,11,4,30,30,31,30,"1",0
19,12,3,100,70,78,70,"-1",30
19,13,4,40,60,22,10,"-1",30
19,14,2,50,30,41,50,"-1",0
19,15,2,10,70,60,70,"1",-60
19,16,2,50,50,26,50,"-1",0
19,17,2,80,60,43,80,"-1",0
19,18,2,90,40,82,70,"-1",20
19,19,2,0,10,21,0,"1",0
19,20,2,0,10,40,0,"1",0
19,21,2,70,50,35,60,"-1",10
19,22,2,20,20,60,60,"1",-40
19,23,2,100,78,71,100,"-1",0
19,24,2,50,50,14,40,"-1",10
19,25,4,30,30,14,80,"-1",-50
19,26,4,100,90,29,100,"-1",0
19,27,3,10,20,45,50,"1",-40
19,28,3,10,10,20,50,"1",-40
19,29,2,60,70,66,80,"1",-20
19,30,4,100,30,48,80,"-1",20
19,31,2,70,40,19,80,"-1",-10
19,32,4,0,10,33,0,"1",0
19,33,4,90,80,15,20,"-1",70
19,34,2,0,10,80,30,"1",-30
19,35,4,90,80,17,70,"-1",20
19,36,2,70,70,26,60,"-1",10
19,37,4,80,90,30,80,"-1",0
19,38,2,100,100,71,100,"-1",0
19,39,2,0,20,43,0,"1",0
19,40,2,98,60,21,90,"-1",8
19,41,4,100,50,17,100,"-1",0
19,42,4,80,50,13,80,"-1",0
19,43,3,60,50,81,40,"1",20
19,44,3,0,40,19,0,"1",0
19,45,4,100,70,19,100,"-1",0
19,46,4,100,90,45,100,"-1",0
19,47,4,100,75,20,80,"-1",20
19,48,2,8,30,18,20,"1",-12
19,49,3,10,30,11,10,"1",0
19,50,3,0,20,38,0,"1",0
19,51,3,20,20,26,20,"1",0
20,1,2,0,10,26,0,"1",0
20,2,5,0,35,20,0,"1",0
20,3,3,33,33,29,0,"-1",33
20,4,4,100,78,78,100,"-1",0
20,5,3,75,65,56,55,"-1",20
20,6,2,23,45,29,20,"1",3
20,7,4,30,65,45,39,"1",-9
20,8,3,56,88,75,60,"1",-4
20,9,4,20,20,29,20,"1",0
20,10,5,30,90,56,39,"1",-9
20,11,4,0,23,31,0,"1",0
20,12,2,99,99,78,99,"-1",0
20,13,2,66,0,22,0,"-1",66
20,14,2,20,23,41,20,"1",0
20,15,2,78,78,60,60,"-1",18
20,16,2,12,0,26,12,"1",0
20,17,2,60,50,43,50,"-1",10
20,18,2,99,99,82,99,"-1",0
20,19,2,0,38,21,10,"1",-10
20,20,2,0,25,40,0,"1",0
20,21,2,50,50,35,50,"-1",0
20,22,2,45,45,60,50,"1",-5
20,23,2,50,50,71,77,"1",-27
20,24,3,37,45,14,30,"-1",7
20,25,3,0,25,14,0,"1",0
20,26,4,100,100,29,99,"-1",1
20,27,4,0,25,45,24,"1",-24
20,28,3,88,88,20,25,"-1",63
20,29,2,99,99,66,99,"-1",0
20,30,3,0,20,48,10,"1",-10
20,31,2,0,0,19,100,"1",-100
20,32,4,88,3,33,76,"-1",12
20,33,3,33,44,15,0,"-1",33
20,34,3,67,67,80,80,"1",-13
20,35,2,0,56,17,0,"1",0
20,36,2,50,76,26,76,"-1",-26
20,37,4,33,33,30,25,"-1",8
20,38,3,100,100,71,99,"-1",1
20,39,3,78,78,43,100,"-1",-22
20,40,5,89,78,21,86,"-1",3
20,41,3,80,90,17,87,"-1",-7
20,42,3,67,67,13,20,"-1",47
20,43,4,80,33,81,20,"1",60
20,44,3,13,13,19,33,"1",-20
20,45,5,99,76,19,99,"-1",0
20,46,5,100,69,45,100,"-1",0
20,47,3,33,45,20,10,"-1",23
20,48,2,65,78,18,10,"-1",55
20,49,5,0,15,11,10,"1",-10
20,50,4,0,65,38,10,"1",-10
20,51,3,50,78,26,20,"-1",30
21,1,3,0,36,26,0,"1",0
21,2,2,80,56,20,0,"-1",80
21,3,4,0,28,29,0,"1",0
21,4,2,90,10,78,85,"-1",5
21,5,4,5,45,56,15,"1",-10
21,6,2,10,26,29,25,"1",-15
21,7,4,10,57,45,50,"1",-40
21,8,3,10,65,75,10,"1",0
21,9,4,10,35,29,15,"1",-5
21,10,4,70,60,56,25,"-1",45
21,11,4,0,41,31,0,"1",0
21,12,3,40,35,78,80,"1",-40
21,13,5,15,0,22,0,"1",15
21,14,3,15,36,41,15,"1",0
21,15,2,1,5,60,0,"1",1
21,16,2,14,25,26,25,"1",-11
21,17,2,15,48,43,15,"1",0
21,18,2,78,50,82,50,"1",28
21,19,2,0,65,21,0,"1",0
21,20,2,0,3,40,0,"1",0
21,21,2,0,17,35,0,"1",0
21,22,2,25,87,60,15,"1",10
21,23,2,65,87,71,85,"1",-20
21,24,3,50,25,14,30,"-1",20
21,25,3,60,56,14,25,"-1",35
21,26,3,100,80,29,100,"-1",0
21,27,3,50,35,45,14,"-1",36
21,28,3,0,5,20,10,"1",-10
21,29,2,10,25,66,75,"1",-65
21,30,3,0,15,48,0,"1",0
21,31,2,0,26,19,0,"1",0
21,32,3,0,37,33,0,"1",0
21,33,4,100,68,15,100,"-1",0
21,34,3,0,1,80,0,"1",0
21,35,2,10,15,17,0,"1",10
21,36,2,50,78,26,65,"-1",-15
21,37,3,75,75,30,90,"-1",-15
21,38,2,100,90,71,98,"-1",2
21,39,3,25,50,43,15,"1",10
21,40,3,75,26,21,75,"-1",0
21,41,3,0,67,17,0,"1",0
21,42,3,98,75,13,75,"-1",23
21,43,3,50,56,81,50,"1",0
21,44,3,0,60,19,0,"1",0
21,45,4,37,15,19,25,"-1",12
21,46,3,0,20,45,0,"1",0
21,47,3,0,15,20,5,"1",-5
21,48,2,85,16,18,85,"-1",0
21,49,4,0,37,11,0,"1",0
21,50,3,0,37,38,0,"1",0
21,51,3,5,15,26,15,"1",-10
22,1,2,50,20,26,26,"-1",24
22,2,2,1,9,20,1,"1",0
22,3,3,10,56,29,11,"1",-1
22,4,3,100,80,78,100,"-1",0
22,5,5,40,70,56,45,"1",-5
22,6,5,100,60,29,100,"-1",0
22,7,4,100,66,45,100,"-1",0
22,8,4,99,32,75,75,"-1",24
22,9,5,0,23,29,10,"1",-10
22,10,4,32,10,56,67,"1",-35
22,11,5,100,45,31,55,"-1",45
22,12,3,100,90,78,100,"-1",0
22,13,4,0,32,22,12,"1",-12
22,14,2,77,76,41,45,"-1",32
22,15,3,67,50,60,89,"-1",-22
22,16,2,100,78,26,77,"-1",23
22,17,2,44,22,43,67,"-1",-23
22,18,2,98,23,82,89,"-1",9
22,19,2,12,14,21,12,"1",0
22,20,2,100,30,40,99,"-1",1
22,21,3,100,100,35,45,"-1",55
22,22,2,66,60,60,65,"-1",1
22,23,2,33,77,71,40,"1",-7
22,24,3,15,15,14,29,"-1",-14
22,25,2,0,5,14,12,"1",-12
22,26,5,100,78,29,100,"-1",0
22,27,2,89,78,45,98,"-1",-9
22,28,3,70,80,20,19,"-1",51
22,29,2,50,50,66,77,"1",-27
22,30,3,100,12,48,100,"-1",0
22,31,4,34,70,19,22,"-1",12
22,32,5,70,20,33,30,"-1",40
22,33,3,0,14,15,0,"1",0
22,34,3,60,60,80,80,"1",-20
22,35,2,10,15,17,10,"1",0
22,36,2,80,50,26,89,"-1",-9
22,37,5,99,70,30,33,"-1",66
22,38,2,100,100,71,100,"-1",0
22,39,3,10,12,43,34,"1",-24
22,40,5,98,44,21,100,"-1",-2
22,41,3,100,43,17,100,"-1",0
22,42,3,100,20,13,99,"-1",1
22,43,2,0,6,81,89,"1",-89
22,44,3,98,78,19,77,"-1",21
22,45,3,100,40,19,100,"-1",0
22,46,5,100,70,45,100,"-1",0
22,47,3,0,10,20,0,"1",0
22,48,2,99,20,18,99,"-1",0
22,49,3,100,56,11,100,"-1",0
22,50,2,11,11,38,38,"1",-27
22,51,2,50,50,26,25,"-1",25
23,1,3,5,5,26,20,"1",-15
23,2,3,10,5,20,10,"1",0
23,3,2,30,30,29,5,"-1",25
23,4,4,60,40,78,90,"1",-30
23,5,4,50,50,56,40,"1",10
23,6,4,20,30,29,10,"1",10
23,7,4,60,50,45,30,"-1",30
23,8,4,90,80,75,90,"-1",0
23,9,4,0,5,29,5,"1",-5
23,10,4,90,70,56,70,"-1",20
23,11,4,5,5,31,10,"1",-5
23,12,4,90,70,78,80,"-1",10
23,13,2,0,5,22,0,"1",0
23,14,3,90,60,41,60,"-1",30
23,15,2,10,10,60,20,"1",-10
23,16,4,5,10,26,5,"1",0
23,17,2,10,15,43,10,"1",0
23,18,2,20,30,82,30,"1",-10
23,19,2,0,10,21,0,"1",0
23,20,2,0,15,40,5,"1",-5
23,21,2,10,10,35,20,"1",-10
23,22,3,80,80,60,40,"-1",40
23,23,2,60,50,71,40,"1",20
23,24,4,20,20,14,5,"-1",15
23,25,2,90,50,14,90,"-1",0
23,26,2,100,70,29,90,"-1",10
23,27,2,0,5,45,10,"1",-10
23,28,3,10,10,20,20,"1",-10
23,29,4,90,70,66,70,"-1",20
23,30,3,10,20,48,10,"1",0
23,31,2,20,70,19,50,"-1",-30
23,32,4,80,50,33,30,"-1",50
23,33,4,40,30,15,50,"-1",-10
23,34,2,30,30,80,30,"1",0
23,35,4,10,50,17,20,"1",-10
23,36,4,50,50,26,10,"-1",40
23,37,4,30,40,30,70,"0",-40
23,38,3,100,90,71,90,"-1",10
23,39,4,70,70,43,80,"-1",-10
23,40,2,90,80,21,60,"-1",30
23,41,2,90,90,17,20,"-1",70
23,42,3,0,40,13,20,"1",-20
23,43,2,5,15,81,90,"1",-85
23,44,3,5,10,19,10,"1",-5
23,45,2,80,40,19,90,"-1",-10
23,46,3,10,30,45,5,"1",5
23,47,3,5,10,20,0,"1",5
23,48,3,30,5,18,5,"-1",25
23,49,4,0,5,11,0,"1",0
23,50,2,0,10,38,0,"1",0
23,51,4,70,50,26,0,"-1",70
24,1,2,2,9,26,2,"1",0
24,2,5,1,11,20,2,"1",-1
24,3,5,60,50,29,80,"-1",-20
24,4,4,25,40,78,24,"1",1
24,5,5,50,35,56,70,"1",-20
24,6,4,5,12,29,5,"1",0
24,7,2,65,35,45,40,"-1",25
24,8,4,80,20,75,80,"-1",0
24,9,4,85,35,29,35,"-1",50
24,10,4,50,60,56,65,"1",-15
24,11,4,40,18,31,45,"-1",-5
24,12,2,20,75,78,24,"1",-4
24,13,5,18,10,22,10,"1",8
24,14,2,22,18,41,25,"1",-3
24,15,2,95,40,60,85,"-1",10
24,16,4,27,80,26,80,"-1",-53
24,17,3,95,70,43,85,"-1",10
24,18,2,50,75,82,40,"1",10
24,19,3,90,38,21,90,"-1",0
24,20,4,60,42,40,70,"-1",-10
24,21,3,95,69,35,85,"-1",10
24,22,3,80,65,60,65,"-1",15
24,23,2,95,89,71,95,"-1",0
24,24,3,12,12,14,12,"1",0
24,25,4,20,60,14,60,"-1",-40
24,26,3,100,86,29,100,"-1",0
24,27,2,80,70,45,60,"-1",20
24,28,3,50,55,20,50,"-1",0
24,29,2,90,70,66,90,"-1",0
24,30,3,0,24,48,5,"1",-5
24,31,2,8,21,19,80,"1",-72
24,32,5,100,21,33,100,"-1",0
24,33,3,100,30,15,100,"-1",0
24,34,2,20,58,80,21,"1",-1
24,35,2,0,68,17,0,"1",0
24,36,3,50,26,26,50,"-1",0
24,37,3,80,38,30,85,"-1",-5
24,38,2,90,80,71,95,"-1",-5
24,39,3,75,19,43,75,"-1",0
24,40,4,0,12,21,0,"1",0
24,41,4,40,34,17,60,"-1",-20
24,42,4,100,35,13,100,"-1",0
24,43,2,5,38,81,100,"1",-95
24,44,3,5,30,19,10,"1",-5
24,45,3,0,19,19,22,"1",-22
24,46,5,100,40,45,100,"-1",0
24,47,3,5,18,20,20,"1",-15
24,48,3,50,20,18,50,"-1",0
24,49,2,30,40,11,40,"-1",-10
24,50,3,5,48,38,5,"1",0
24,51,3,25,28,26,26,"1",-1
25,1,3,0,5,26,0,"1",0
25,2,2,30,50,20,17,"-1",13
25,3,4,50,50,29,50,"-1",0
25,4,2,100,25,78,68,"-1",32
25,5,5,100,10,56,100,"-1",0
25,6,3,30,20,29,30,"-1",0
25,7,4,100,50,45,100,"-1",0
25,8,3,90,80,75,80,"-1",10
25,9,5,100,50,29,100,"-1",0
25,10,4,25,60,56,80,"1",-55
25,11,5,90,90,31,70,"-1",20
25,12,2,100,95,78,100,"-1",0
25,13,5,30,15,22,25,"-1",5
25,14,2,15,30,41,30,"1",-15
25,15,2,75,60,60,80,"-1",-5
25,16,2,25,50,26,25,"1",0
25,17,2,80,82,43,80,"-1",0
25,18,2,60,60,82,80,"1",-20
25,19,2,10,30,21,0,"1",10
25,20,2,75,45,40,0,"-1",75
25,21,2,30,60,35,60,"1",-30
25,22,2,100,100,60,60,"-1",40
25,23,2,50,75,71,70,"1",-20
25,24,3,2,2,14,15,"1",-13
25,25,2,10,25,14,10,"1",0
25,26,5,100,68,29,100,"-1",0
25,27,2,50,20,45,100,"-1",-50
25,28,3,26,20,20,20,"-1",6
25,29,2,80,50,66,80,"-1",0
25,30,2,0,20,48,0,"1",0
25,31,4,80,30,19,70,"-1",10
25,32,4,100,50,33,100,"-1",0
25,33,3,25,75,15,20,"-1",5
25,34,3,85,75,80,75,"-1",10
25,35,2,0,10,17,0,"1",0
25,36,2,30,30,26,50,"-1",-20
25,37,4,50,20,30,30,"-1",20
25,38,2,100,99,71,68,"-1",32
25,39,2,0,20,43,0,"1",0
25,40,3,0,0,21,0,"1",0
25,41,3,100,20,17,100,"-1",0
25,42,3,50,20,13,50,"-1",0
25,43,3,10,70,81,100,"1",-90
25,44,3,30,30,19,20,"-1",10
25,45,4,20,5,19,50,"-1",-30
25,46,5,100,30,45,100,"-1",0
25,47,3,0,20,20,10,"1",-10
25,48,2,0,10,18,0,"1",0
25,49,2,0,10,11,0,"1",0
25,50,3,0,10,38,0,"1",0
25,51,2,0,25,26,0,"1",0
26,1,2,10,15,26,10,"1",0
26,2,4,40,70,20,20,"-1",20
26,3,3,60,10,29,16,"-1",44
26,4,4,100,80,78,80,"-1",20
26,5,4,5,10,56,40,"1",-35
26,6,3,20,40,29,40,"1",-20
26,7,3,20,80,45,40,"1",-20
26,8,3,50,70,75,70,"1",-20
26,9,3,80,60,29,50,"-1",30
26,10,4,50,60,56,80,"1",-30
26,11,4,5,10,31,15,"1",-10
26,12,3,80,80,78,70,"-1",10
26,13,3,10,40,22,10,"1",0
26,14,2,50,50,41,50,"-1",0
26,15,3,90,90,60,80,"-1",10
26,16,2,60,60,26,60,"-1",0
26,17,2,50,75,43,80,"-1",-30
26,18,2,20,60,82,80,"1",-60
26,19,2,30,70,21,5,"-1",25
26,20,2,0,15,40,10,"1",-10
26,21,2,50,50,35,60,"-1",-10
26,22,2,80,80,60,70,"-1",10
26,23,2,100,100,71,100,"-1",0
26,24,3,30,30,14,60,"-1",-30
26,25,5,80,40,14,60,"-1",20
26,26,3,100,90,29,100,"-1",0
26,27,2,50,50,45,80,"-1",-30
26,28,3,8,70,20,60,"1",-52
26,29,3,2,5,66,60,"1",-58
26,30,4,40,70,48,40,"1",0
26,31,4,100,80,19,10,"-1",90
26,32,4,80,20,33,40,"-1",40
26,33,4,20,50,15,20,"-1",0
26,34,2,10,30,80,80,"1",-70
26,35,2,79,5,17,20,"-1",59
26,36,2,50,70,26,30,"-1",20
26,37,4,80,80,30,40,"-1",40
26,38,3,100,100,71,7,"-1",93
26,39,2,5,20,43,0,"1",5
26,40,5,100,78,21,100,"-1",0
26,41,2,90,85,17,80,"-1",10
26,42,3,60,30,13,30,"-1",30
26,43,2,90,80,81,80,"-1",10
26,44,3,0,5,19,5,"1",-5
26,45,4,70,60,19,40,"-1",30
26,46,4,80,60,45,70,"-1",10
26,47,3,10,10,20,20,"1",-10
26,48,3,80,20,18,20,"-1",60
26,49,3,10,70,11,5,"1",5
26,50,3,20,50,38,35,"1",-15
26,51,3,0,50,26,30,"1",-30
27,1,3,80,80,26,60,"-1",20
27,2,3,2,20,20,20,"1",-18
27,3,2,5,30,29,5,"1",0
27,4,3,100,50,78,100,"-1",0
27,5,4,85,60,56,75,"-1",10
27,6,4,80,20,29,60,"-1",20
27,7,4,10,25,45,20,"1",-10
27,8,3,40,80,75,25,"1",15
27,9,3,5,20,29,5,"1",0
27,10,4,75,70,56,65,"-1",10
27,11,5,80,50,31,75,"-1",5
27,12,3,80,90,78,70,"-1",10
27,13,2,0,15,22,1,"1",-1
27,14,2,20,40,41,20,"1",0
27,15,2,10,30,60,25,"1",-15
27,16,2,10,10,26,20,"1",-10
27,17,2,10,30,43,10,"1",0
27,18,2,85,26,82,85,"-1",0
27,19,2,1,10,21,10,"1",-9
27,20,2,5,17,40,5,"1",0
27,21,2,5,5,35,20,"1",-15
27,22,2,30,30,60,10,"1",20
27,23,2,80,60,71,80,"-1",0
27,24,3,10,20,14,25,"1",-15
27,25,5,100,5,14,100,"-1",0
27,26,3,100,85,29,85,"-1",15
27,27,2,5,20,45,10,"1",-5
27,28,3,30,30,20,32,"-1",-2
27,29,2,99,99,66,75,"-1",24
27,30,4,100,30,48,100,"-1",0
27,31,2,90,40,19,5,"-1",85
27,32,4,99,50,33,95,"-1",4
27,33,3,40,60,15,85,"-1",-45
27,34,2,2,5,80,5,"1",-3
27,35,2,5,20,17,10,"1",-5
27,36,3,1,25,26,70,"1",-69
27,37,4,5,5,30,30,"1",-25
27,38,3,60,60,71,87,"1",-27
27,39,3,99,50,43,85,"-1",14
27,40,3,100,50,21,99,"-1",1
27,41,3,40,60,17,20,"-1",20
27,42,2,5,17,13,5,"1",0
27,43,4,80,20,81,10,"1",70
27,44,3,1,20,19,10,"1",-9
27,45,4,60,40,19,70,"-1",-10
27,46,5,100,90,45,100,"-1",0
27,47,3,99,40,20,50,"-1",49
27,48,4,99,30,18,99,"-1",0
27,49,3,5,10,11,5,"1",0
27,50,3,20,10,38,20,"1",0
27,51,2,10,40,26,24,"1",-14
28,1,2,2,33,26,50,"1",-48
28,2,5,8,12,20,20,"1",-12
28,3,5,90,75,29,90,"-1",0
28,4,3,100,80,78,95,"-1",5
28,5,4,80,56,56,80,"-1",0
28,6,3,3,10,29,25,"1",-22
28,7,3,100,15,45,95,"-1",5
28,8,3,89,89,75,98,"-1",-9
28,9,4,1,6,29,20,"1",-19
28,10,3,85,80,56,95,"-1",-10
28,11,4,15,10,31,15,"1",0
28,12,3,100,89,78,95,"-1",5
28,13,5,45,75,22,80,"-1",-35
28,14,2,1,2,41,25,"1",-24
28,15,2,75,80,60,60,"-1",15
28,16,2,21,3,26,5,"1",16
28,17,2,1,10,43,5,"1",-4
28,18,2,75,35,82,80,"1",-5
28,19,2,15,20,21,20,"1",-5
28,20,2,45,5,40,45,"-1",0
28,21,2,86,87,35,50,"-1",36
28,22,2,100,99,60,80,"-1",20
28,23,2,25,76,71,60,"1",-35
28,24,3,2,8,14,12,"1",-10
28,25,3,85,75,14,85,"-1",0
28,26,3,100,72,29,95,"-1",5
28,27,2,78,65,45,80,"-1",-2
