"Participant","Event","Valence","E1","eBR","BR","E2","direction","update"
39,42,3,50,75,13,50,"-1",0
39,44,3,25,25,19,25,"-1",0
39,47,3,50,60,20,50,"-1",0
39,48,3,90,70,18,50,"-1",40
39,49,3,15,10,11,15,"-1",0
39,50,3,0,15,38,0,"1",0
40,4,3,90,95,78,89,"-1",1
40,6,3,25,35,29,21,"1",4
40,7,3,5,35,45,29,"1",-24
40,8,3,60,70,75,69,"1",-9
40,24,3,35,35,14,15,"-1",20
40,25,3,9,26,14,29,"1",-20
40,26,3,89,85,29,78,"-1",11
40,28,3,35,40,20,24,"-1",11
40,31,3,99,50,19,23,"-1",76
40,33,3,25,18,15,12,"-1",13
40,34,3,70,67,80,75,"1",-5
40,35,3,45,48,17,45,"-1",0
40,41,3,45,25,17,13,"-1",32
40,42,3,55,60,13,24,"-1",31
40,43,3,45,30,81,49,"1",-4
40,44,3,5,7,19,12,"1",-7
40,47,3,15,25,20,23,"1",-8
40,49,3,5,30,11,9,"1",-4
40,50,3,0,18,38,0,"1",0
40,51,3,0,23,26,23,"1",-23
41,1,3,21,20,26,20,"1",1
41,4,3,80,40,78,70,"-1",10
41,5,3,40,30,56,50,"1",-10
41,6,3,25,30,29,30,"1",-5
41,8,3,80,70,75,80,"-1",0
41,9,3,20,25,29,30,"1",-10
41,24,3,35,20,14,10,"-1",25
41,25,3,20,35,14,10,"-1",10
41,26,3,80,75,29,50,"-1",30
41,28,3,12,10,20,10,"1",2
41,32,3,30,30,33,30,"1",0
41,33,3,65,50,15,50,"-1",15
41,40,3,60,70,21,60,"-1",0
41,41,3,30,40,17,10,"-1",20
41,42,3,60,45,13,30,"-1",30
41,43,3,19,25,81,30,"1",-11
41,44,3,10,20,19,12,"1",-2
41,45,3,70,50,19,30,"-1",40
41,47,3,25,20,20,15,"-1",10
41,48,3,44,50,18,20,"-1",24
41,49,3,10,20,11,10,"1",0
41,50,3,35,40,38,38,"1",-3
42,1,3,5,15,26,10,"1",-5
42,10,3,23,72,56,40,"1",-17
42,12,3,40,26,78,70,"1",-30
42,24,3,8,8,14,15,"1",-7
42,25,3,60,23,14,60,"-1",0
42,26,3,95,62,29,80,"-1",15
42,28,3,25,32,20,10,"-1",15
42,32,3,15,22,33,15,"1",0
42,33,3,75,70,15,75,"-1",0
42,34,3,5,15,80,20,"1",-15
42,37,3,80,56,30,80,"-1",0
42,42,3,90,45,13,95,"-1",-5
42,43,3,68,36,81,15,"1",53
42,44,3,5,17,19,5,"1",0
42,48,3,65,35,18,65,"-1",0
42,50,3,0,3,38,0,"1",0
43,2,3,22,23,20,20,"-1",2
43,6,3,0,22,29,0,"1",0
43,11,3,15,24,31,2,"1",13
43,13,3,45,0,22,0,"-1",45
43,14,3,54,43,41,15,"-1",39
43,15,3,50,33,60,100,"1",-50
43,16,3,25,99,26,100,"1",-75
43,19,3,0,43,21,0,"1",0
43,24,3,1,12,14,12,"1",-11
43,25,3,0,44,14,0,"1",0
43,30,3,5,55,48,0,"1",5
43,32,3,10,49,33,10,"1",0
43,35,3,0,5,17,0,"1",0
43,37,3,20,44,30,10,"1",10
43,44,3,5,5,19,25,"1",-20
43,47,3,25,43,20,20,"-1",5
43,48,3,0,1,18,23,"1",-23
43,50,3,100,45,38,100,"-1",0
44,8,3,99,99,75,60,"-1",39
44,10,3,75,75,56,50,"-1",25
44,12,3,95,95,78,90,"-1",5
44,24,3,5,5,14,10,"1",-5
44,28,3,20,20,20,20,"0",0
44,30,3,10,25,48,15,"1",-5
44,34,3,5,10,80,20,"1",-15
44,39,3,99,60,43,90,"-1",9
44,41,3,80,90,17,20,"-1",60
44,42,3,2,10,13,10,"1",-8
44,43,3,25,25,81,75,"1",-50
44,44,3,10,20,19,20,"1",-10
44,48,3,100,90,18,100,"-1",0
45,3,3,0,35,29,0,"1",0
45,5,3,60,70,56,20,"-1",40
45,6,3,15,20,29,15,"1",0
45,15,3,30,30,60,30,"1",0
45,24,3,6,20,14,50,"1",-44
45,26,3,100,99,29,100,"-1",0
45,27,3,5,35,45,10,"1",-5
45,28,3,60,50,20,40,"-1",20
45,30,3,10,30,48,10,"1",0
45,31,3,68,57,19,30,"-1",38
45,32,3,100,43,33,15,"-1",85
45,33,3,45,55,15,90,"-1",-45
45,34,3,0,10,80,10,"1",-10
45,35,3,70,47,17,30,"-1",40
45,36,3,0,12,26,0,"1",0
45,37,3,85,85,30,80,"-1",5
45,39,3,10,40,43,30,"1",-20
45,41,3,100,80,17,100,"-1",0
45,42,3,10,20,13,10,"1",0
45,43,3,18,5,81,100,"1",-82
45,44,3,5,11,19,10,"1",-5
45,47,3,80,40,20,40,"-1",40
45,50,3,0,20,38,0,"1",0
46,12,3,70,70,78,20,"1",50
46,28,3,40,40,20,40,"-1",0
46,30,3,10,33,48,10,"1",0
46,42,3,20,40,13,20,"-1",0
46,44,3,20,20,19,20,"-1",0
47,12,3,100,100,78,100,"-1",0
47,19,3,0,33,21,10,"1",-10
47,24,3,13,10,14,25,"1",-12
47,28,3,45,45,20,13,"-1",32
47,29,3,10,10,66,66,"1",-56
47,31,3,0,10,19,100,"1",-100
47,32,3,0,11,33,0,"1",0
47,33,3,0,12,15,0,"1",0
47,39,3,80,65,43,50,"-1",30
47,41,3,100,2,17,100,"-1",0
47,42,3,10,10,13,10,"1",0
47,44,3,25,15,19,25,"-1",0
47,51,3,0,25,26,0,"1",0
48,1,3,10,20,26,10,"1",0
48,2,3,10,20,20,30,"1",-20
48,6,3,20,20,29,50,"1",-30
48,7,3,10,50,45,20,"1",-10
48,9,3,40,20,29,50,"-1",-10
48,13,3,35,0,22,0,"-1",35
48,16,3,40,10,26,10,"-1",30
48,27,3,70,20,45,100,"-1",-30
48,28,3,50,40,20,20,"-1",30
48,29,3,99,99,66,100,"-1",-1
48,31,3,50,20,19,80,"-1",-30
48,32,3,100,100,33,20,"-1",80
48,33,3,0,20,15,0,"1",0
48,34,3,20,20,80,80,"1",-60
48,35,3,0,10,17,0,"1",0
48,37,3,40,40,30,30,"-1",10
48,38,3,100,100,71,100,"-1",0
48,39,3,0,30,43,0,"1",0
48,40,3,30,50,21,50,"-1",-20
48,41,3,100,50,17,100,"-1",0
48,42,3,50,35,13,20,"-1",30
48,43,3,50,40,81,50,"1",0
48,44,3,10,30,19,30,"1",-20
48,45,3,70,50,19,50,"-1",20
48,49,3,10,30,11,20,"1",-10
48,51,3,30,50,26,80,"-1",-50
49,10,3,5,50,56,10,"1",-5
49,12,3,20,70,78,20,"1",0
49,13,3,10,1,22,2,"1",8
49,15,3,99,80,60,60,"-1",39
49,16,3,10,10,26,10,"1",0
49,24,3,5,5,14,12,"1",-7
49,26,3,99,50,29,99,"-1",0
49,28,3,20,20,20,20,"0",0
49,32,3,95,60,33,90,"-1",5
49,33,3,99,75,15,99,"-1",0
49,34,3,2,30,80,5,"1",-3
49,36,3,30,30,26,20,"-1",10
49,37,3,99,95,30,80,"-1",19
49,38,3,99,95,71,78,"-1",21
49,42,3,1,17,13,1,"1",0
49,44,3,5,25,19,19,"1",-14
49,47,3,15,40,20,25,"1",-10
50,3,3,0,25,29,0,"1",0
50,12,3,78,66,78,99,"0",-21
50,24,3,50,50,14,12,"-1",38
50,27,3,75,55,45,75,"-1",0
50,28,3,20,15,20,14,"0",6
50,33,3,10,75,15,70,"1",-60
50,34,3,50,40,80,60,"1",-10
50,39,3,15,25,43,25,"1",-10
50,40,3,45,50,21,75,"-1",-30
50,42,3,0,25,13,0,"1",0
50,44,3,20,10,19,15,"-1",5
50,46,3,0,56,45,0,"1",0
50,47,3,0,20,20,20,"1",-20
50,49,3,20,15,11,10,"-1",10
50,50,3,0,35,38,0,"1",0
50,51,3,50,25,26,50,"-1",0
51,24,3,5,12,14,2,"1",3
51,25,3,66,71,14,75,"-1",-9
51,27,3,22,15,45,64,"1",-42
51,28,3,45,35,20,25,"-1",20
51,30,3,5,8,48,5,"1",0
51,33,3,10,41,15,15,"1",-5
51,34,3,5,1,80,80,"1",-75
51,37,3,15,35,30,33,"1",-18
51,40,3,87,65,21,65,"-1",22
51,41,3,100,75,17,98,"-1",2
51,44,3,21,25,19,55,"-1",-34
51,49,3,5,35,11,15,"1",-10
51,51,3,50,41,26,45,"-1",5
52,6,3,0,5,29,0,"1",0
52,24,3,2,2,14,2,"1",0
52,28,3,80,80,20,2,"-1",78
52,30,3,0,12,48,0,"1",0
52,33,3,0,20,15,0,"1",0
52,44,3,2,2,19,2,"1",0
52,46,3,0,77,45,0,"1",0
52,47,3,0,3,20,0,"1",0
52,51,3,0,70,26,0,"1",0
53,3,3,0,40,29,10,"1",-10
53,26,3,100,80,29,80,"-1",20
53,33,3,10,20,15,20,"1",-10
53,37,3,70,70,30,40,"-1",30
53,43,3,0,20,81,70,"1",-70
54,24,3,87,76,14,50,"-1",37
54,28,3,33,17,20,50,"-1",-17
54,30,3,0,16,48,21,"1",-21
54,33,3,5,66,15,10,"1",-5
54,34,3,0,13,80,80,"1",-80
54,41,3,33,28,17,66,"-1",-33
54,42,3,100,76,13,30,"-1",70
54,44,3,98,33,19,99,"-1",-1
54,45,3,20,33,19,25,"-1",-5
54,47,3,68,70,20,68,"-1",0
54,50,3,3,46,38,22,"1",-19
54,51,3,25,33,26,40,"1",-15
55,8,3,20,40,75,50,"1",-30
55,12,3,100,50,78,100,"-1",0
55,21,3,30,30,35,20,"1",10
55,24,3,20,20,14,14,"-1",6
55,27,3,2,15,45,50,"1",-48
55,28,3,20,20,20,25,"0",-5
55,33,3,100,40,15,100,"-1",0
55,34,3,100,80,80,100,"-1",0
55,40,3,90,50,21,100,"-1",-10
55,41,3,100,30,17,80,"-1",20
55,42,3,0,60,13,50,"1",-50
55,43,3,90,80,81,70,"-1",20
55,49,3,0,5,11,0,"1",0
55,51,3,20,25,26,25,"1",-5
56,1,3,10,10,26,20,"1",-10
56,4,3,50,50,78,60,"1",-10
56,14,3,25,25,41,30,"1",-5
56,15,3,80,80,60,50,"-1",30
56,16,3,50,50,26,60,"-1",-10
56,21,3,60,60,35,60,"-1",0
56,24,3,10,10,14,10,"1",0
56,26,3,100,80,29,100,"-1",0
56,27,3,70,60,45,50,"-1",20
56,28,3,30,30,20,20,"-1",10
56,31,3,50,50,19,20,"-1",30
56,33,3,50,20,15,30,"-1",20
56,39,3,50,40,43,50,"-1",0
56,40,3,0,0,21,0,"1",0
56,41,3,50,50,17,60,"-1",-10
56,42,3,10,20,13,20,"1",-10
56,44,3,15,15,19,15,"1",0
56,47,3,0,9,20,20,"1",-20
56,48,3,15,10,18,40,"1",-25
56,49,3,0,23,11,10,"1",-10
56,50,3,20,20,38,25,"1",-5
57,8,3,25,75,75,50,"1",-25
57,12,3,75,75,78,75,"1",0
57,21,3,85,85,35,50,"-1",35
57,24,3,25,5,14,25,"-1",0
57,25,3,95,20,14,95,"-1",0
57,26,3,100,80,29,100,"-1",0
57,28,3,15,15,20,20,"1",-5
57,30,3,1,20,48,5,"1",-4
57,33,3,99,17,15,100,"-1",-1
57,34,3,75,75,80,80,"1",-5
57,36,3,50,50,26,50,"-1",0
57,38,3,100,20,71,95,"-1",5
57,39,3,0,45,43,0,"1",0
57,40,3,99,80,21,100,"-1",-1
57,41,3,75,50,17,80,"-1",-5
57,42,3,100,5,13,100,"-1",0
57,43,3,50,80,81,50,"1",0
57,44,3,10,10,19,10,"1",0
57,47,3,10,30,20,10,"1",0
57,48,3,100,20,18,100,"-1",0
57,51,3,100,40,26,100,"-1",0
58,1,3,0,20,26,0,"1",0
58,2,3,0,0,20,0,"1",0
58,4,3,100,90,78,100,"-1",0
58,12,3,100,100,78,100,"-1",0
58,23,3,50,65,71,20,"1",30
58,24,3,10,10,14,14,"1",-4
58,26,3,100,80,29,100,"-1",0
58,27,3,80,80,45,0,"-1",80
58,28,3,28,28,20,8,"-1",20
58,33,3,10,56,15,0,"1",10
58,34,3,10,40,80,80,"1",-70
58,36,3,0,78,26,0,"1",0
58,38,3,100,100,71,80,"-1",20
58,41,3,56,50,17,50,"-1",6
58,42,3,40,40,13,0,"-1",40
58,43,3,40,23,81,80,"1",-40
58,44,3,0,50,19,0,"1",0
58,45,3,0,30,19,0,"1",0
58,48,3,80,70,18,80,"-1",0
58,51,3,50,50,26,50,"-1",0
59,7,3,70,35,45,100,"-1",-30
59,8,3,100,70,75,100,"-1",0
59,9,3,10,20,29,20,"1",-10
59,10,3,60,34,56,75,"-1",-15
59,16,3,10,8,26,25,"1",-15
59,18,3,38,25,82,80,"1",-42
59,24,3,30,50,14,11,"-1",19
59,25,3,0,12,14,0,"1",0
59,26,3,100,60,29,100,"-1",0
59,28,3,15,15,20,24,"1",-9
59,29,3,40,35,66,70,"1",-30
59,30,3,0,21,48,0,"1",0
59,33,3,100,70,15,100,"-1",0
59,34,3,60,45,80,60,"1",0
59,37,3,20,30,30,43,"1",-23
59,38,3,90,68,71,70,"-1",20
59,41,3,100,15,17,100,"-1",0
59,42,3,0,65,13,0,"1",0
59,43,3,10,50,81,100,"1",-90
59,44,3,50,40,19,60,"-1",-10
59,45,3,10,5,19,10,"1",0
59,47,3,0,20,20,0,"1",0
59,50,3,100,35,38,10,"-1",90
59,51,3,0,35,26,100,"1",-100
60,3,3,0,40,29,0,"1",0
60,5,3,20,50,56,20,"1",0
60,12,3,0,50,78,0,"1",0
60,13,3,20,0,22,0,"1",20
60,20,3,100,25,40,100,"-1",0
60,22,3,60,60,60,60,"0",0
60,24,3,3,3,14,19,"1",-16
60,26,3,100,80,29,100,"-1",0
60,28,3,18,18,20,19,"1",-1
60,29,3,50,50,66,50,"1",0
60,31,3,50,80,19,40,"-1",10
60,33,3,0,5,15,0,"1",0
60,34,3,0,5,80,0,"1",0
60,36,3,50,70,26,50,"-1",0
60,38,3,100,100,71,100,"-1",0
60,40,3,40,60,21,60,"-1",-20
60,42,3,90,60,13,80,"-1",10
60,44,3,14,14,19,18,"1",-4
60,49,3,0,20,11,0,"1",0
60,50,3,0,10,38,0,"1",0
60,51,3,70,70,26,30,"-1",40
61,6,3,15,15,29,20,"1",-5
61,8,3,100,93,75,95,"-1",5
61,12,3,100,82,78,100,"-1",0
61,21,3,100,29,35,100,"-1",0
61,24,3,8,8,14,8,"1",0
61,25,3,10,12,14,15,"1",-5
61,26,3,100,98,29,100,"-1",0
61,27,3,60,83,45,25,"-1",35
61,28,3,50,50,20,15,"-1",35
61,29,3,12,12,66,15,"1",-3
61,30,3,0,17,48,15,"1",-15
61,33,3,0,20,15,0,"1",0
61,34,3,52,50,80,60,"1",-8
61,37,3,80,45,30,80,"-1",0
61,38,3,71,71,71,100,"0",-29
61,42,3,10,13,13,12,"1",-2
61,43,3,100,42,81,12,"-1",88
61,44,3,0,17,19,11,"1",-11
61,46,3,0,18,45,0,"1",0
61,48,3,0,23,18,0,"1",0
61,49,3,0,10,11,0,"1",0
62,2,3,40,20,20,20,"-1",20
62,3,3,0,25,29,0,"1",0
62,9,3,10,20,29,10,"1",0
62,12,3,0,25,78,10,"1",-10
62,16,3,20,50,26,60,"1",-40
62,24,3,0,25,14,10,"1",-10
62,28,3,10,15,20,13,"1",-3
62,30,3,0,25,48,0,"1",0
62,33,3,50,25,15,10,"-1",40
62,36,3,0,10,26,20,"1",-20
62,40,3,10,10,21,0,"1",10
62,42,3,0,70,13,0,"1",0
62,44,3,0,10,19,20,"1",-20
62,48,3,100,15,18,75,"-1",25
62,49,3,100,25,11,100,"-1",0
62,50,3,0,5,38,0,"1",0
62,51,3,0,25,26,10,"1",-10
63,2,3,80,40,20,80,"-1",0
63,3,3,5,25,29,15,"1",-10
63,6,3,0,40,29,0,"1",0
63,8,3,5,10,75,5,"1",0
63,9,3,5,20,29,5,"1",0
63,12,3,0,100,78,0,"1",0
63,14,3,0,40,41,0,"1",0
63,15,3,0,10,60,0,"1",0
63,16,3,0,15,26,0,"1",0
63,17,3,0,15,43,0,"1",0
63,18,3,0,20,82,5,"1",-5
63,21,3,0,2,35,0,"1",0
63,22,3,70,80,60,60,"-1",10
63,24,3,15,15,14,15,"-1",0
63,26,3,50,70,29,70,"-1",-20
63,27,3,30,35,45,50,"1",-20
63,28,3,15,15,20,15,"1",0
63,29,3,80,80,66,80,"-1",0
63,31,3,100,30,19,5,"-1",95
63,32,3,100,30,33,5,"-1",95
63,33,3,5,10,15,5,"1",0
63,34,3,0,10,80,10,"1",-10
63,36,3,10,15,26,10,"1",0
63,42,3,0,50,13,5,"1",-5
63,46,3,15,25,45,10,"1",5
63,47,3,5,40,20,10,"1",-5
63,48,3,100,50,18,80,"-1",20
63,50,3,5,70,38,20,"1",-15
64,1,3,10,10,26,40,"1",-30
64,4,3,65,65,78,78,"1",-13
64,6,3,50,80,29,40,"-1",10
64,11,3,5,14,31,5,"1",0
64,12,3,78,78,78,90,"0",-12
64,13,3,5,20,22,4,"1",1
64,15,3,29,29,60,45,"1",-16
64,19,3,12,29,21,5,"1",7
64,20,3,5,29,40,10,"1",-5
64,24,3,10,10,14,30,"1",-20
64,25,3,0,29,14,1,"1",-1
64,28,3,20,20,20,30,"0",-10
64,30,3,0,15,48,0,"1",0
64,31,3,70,70,19,5,"-1",65
64,33,3,1,29,15,70,"1",-69
64,34,3,60,60,80,60,"1",0
64,39,3,1,70,43,6,"1",-5
64,40,3,5,15,21,1,"1",4
64,42,3,5,45,13,5,"1",0
64,43,3,33,33,81,20,"1",13
64,44,3,30,50,19,45,"-1",-15
64,47,3,10,29,20,5,"1",5
64,48,3,10,41,18,5,"1",5
64,51,3,70,70,26,34,"-1",36
65,4,3,100,76,78,100,"-1",0
65,12,3,65,95,78,45,"1",20
65,24,3,30,15,14,25,"-1",5
65,26,3,100,95,29,100,"-1",0
65,28,3,45,45,20,24,"-1",21
65,30,3,100,15,48,80,"-1",20
65,33,3,100,70,15,80,"-1",20
65,36,3,30,20,26,45,"-1",-15
65,37,3,65,45,30,12,"-1",53
65,41,3,75,65,17,50,"-1",25
65,42,3,1,15,13,0,"1",1
65,44,3,1,5,19,23,"1",-22
66,1,3,50,20,26,50,"-1",0
66,3,3,12,20,29,10,"1",2
66,4,3,99,80,78,99,"-1",0
66,7,3,0,35,45,0,"1",0
66,24,3,10,10,14,15,"1",-5
66,26,3,99,90,29,99,"-1",0
66,27,3,99,75,45,85,"-1",14
66,28,3,26,30,20,25,"-1",1
66,30,3,99,50,48,99,"-1",0
66,31,3,99,50,19,99,"-1",0
66,33,3,21,12,15,50,"-1",-29
66,34,3,10,10,80,20,"1",-10
66,37,3,50,50,30,50,"-1",0
66,38,3,99,90,71,99,"-1",0
66,40,3,99,80,21,99,"-1",0
66,41,3,5,69,17,25,"1",-20
66,42,3,1,10,13,5,"1",-4
66,44,3,50,65,19,50,"-1",0
66,46,3,0,26,45,1,"1",-1
66,47,3,0,10,20,10,"1",-10
66,48,3,10,15,18,10,"1",0
66,50,3,50,50,38,25,"-1",25
66,51,3,65,60,26,50,"-1",15
67,24,3,20,20,14,40,"-1",-20
67,25,3,0,30,14,0,"1",0
67,27,3,80,70,45,70,"-1",10
67,28,3,30,30,20,30,"-1",0
67,30,3,0,40,48,0,"1",0
67,33,3,40,30,15,10,"-1",30
67,34,3,70,60,80,60,"1",10
67,37,3,30,40,30,30,"0",0
67,38,3,80,80,71,80,"-1",0
67,41,3,100,70,17,80,"-1",20
67,51,3,40,50,26,50,"-1",-10
68,3,3,10,30,29,0,"1",10
68,13,3,0,40,22,0,"1",0
68,24,3,60,50,14,30,"-1",30
68,26,3,100,95,29,100,"-1",0
68,28,3,50,50,20,30,"-1",20
68,31,3,0,60,19,80,"1",-80
68,33,3,100,55,15,100,"-1",0
68,34,3,0,10,80,0,"1",0
68,37,3,70,80,30,40,"-1",30
68,41,3,0,50,17,0,"1",0
68,42,3,60,80,13,60,"-1",0
68,43,3,10,10,81,60,"1",-50
68,44,3,0,45,19,20,"1",-20
68,50,3,0,45,38,0,"1",0
69,8,3,100,100,75,100,"-1",0
69,26,3,100,80,29,100,"-1",0
69,28,3,45,45,20,30,"-1",15
69,30,3,2,4,48,10,"1",-8
69,31,3,0,20,19,0,"1",0
69,33,3,100,70,15,0,"-1",100
69,34,3,100,100,80,50,"-1",50
69,36,3,90,90,26,50,"-1",40
69,40,3,0,8,21,0,"1",0
69,41,3,0,50,17,0,"1",0
69,42,3,0,50,13,0,"1",0
69,44,3,0,30,19,0,"1",0
69,47,3,100,5,20,100,"-1",0
69,48,3,100,20,18,100,"-1",0
69,49,3,0,20,11,0,"1",0
69,50,3,10,25,38,10,"1",0
70,3,3,10,30,29,5,"1",5
70,4,3,95,90,78,90,"-1",5
70,6,3,25,10,29,20,"1",5
70,10,3,25,20,56,10,"1",15
70,11,3,5,10,31,10,"1",-5
70,12,3,10,30,78,10,"1",0
70,16,3,10,15,26,15,"1",-5
70,21,3,50,70,35,65,"-1",-15
70,24,3,5,5,14,10,"1",-5
70,25,3,95,50,14,90,"-1",5
70,28,3,25,25,20,10,"-1",15
70,29,3,5,20,66,10,"1",-5
70,30,3,10,20,48,10,"1",0
70,31,3,99,50,19,0,"-1",99
70,32,3,100,50,33,100,"-1",0
70,33,3,95,55,15,95,"-1",0
70,34,3,0,30,80,0,"1",0
70,36,3,10,85,26,10,"1",0
70,37,3,15,70,30,15,"1",0
70,39,3,0,30,43,0,"1",0
70,40,3,85,50,21,80,"-1",5
70,41,3,0,50,17,0,"1",0
70,42,3,5,60,13,0,"1",5
70,43,3,95,30,81,5,"-1",90
70,44,3,5,10,19,10,"1",-5
70,45,3,75,40,19,65,"-1",10
70,49,3,0,5,11,0,"1",0
70,50,3,10,20,38,10,"1",0
70,51,3,50,35,26,50,"-1",0
71,4,3,100,99,78,100,"-1",0
71,13,3,0,23,22,0,"1",0
71,24,3,16,17,14,17,"-1",-1
71,26,3,45,39,29,56,"-1",-11
71,28,3,28,28,20,18,"-1",10
71,32,3,100,76,33,100,"-1",0
71,33,3,100,33,15,100,"-1",0
71,34,3,8,10,80,8,"1",0
71,36,3,0,27,26,0,"1",0
71,37,3,78,55,30,78,"-1",0
71,41,3,0,18,17,0,"1",0
71,42,3,45,59,13,68,"-1",-23
71,44,3,5,6,19,19,"1",-14
71,49,3,0,25,11,0,"1",0
72,1,3,50,42,26,10,"-1",40
72,6,3,10,15,29,10,"1",0
72,11,3,10,25,31,15,"1",-5
72,12,3,100,100,78,85,"-1",15
72,13,3,17,5,22,2,"1",15
72,20,3,70,30,40,40,"-1",30
72,21,3,45,45,35,19,"-1",26
72,24,3,56,56,14,30,"-1",26
72,25,3,30,56,14,20,"-1",10
72,27,3,10,10,45,10,"1",0
72,28,3,75,70,20,30,"-1",45
72,30,3,10,29,48,5,"1",5
72,31,3,70,16,19,10,"-1",60
72,32,3,31,16,33,10,"1",21
72,34,3,60,60,80,80,"1",-20
72,35,3,10,65,17,20,"1",-10
72,39,3,5,36,43,5,"1",0
72,40,3,10,60,21,10,"1",0
72,41,3,89,45,17,60,"-1",29
72,42,3,2,5,13,60,"1",-58
72,47,3,2,29,20,5,"1",-3
72,49,3,36,50,11,10,"-1",26
72,51,3,85,35,26,80,"-1",5
73,4,3,100,90,78,99,"-1",1
73,6,3,1,31,29,10,"1",-9
73,8,3,100,75,75,99,"-1",1
73,14,3,1,15,41,10,"1",-9
73,24,3,35,35,14,16,"-1",19
73,25,3,1,11,14,10,"1",-9
73,26,3,100,60,29,99,"-1",1
73,28,3,26,26,20,20,"-1",6
73,31,3,1,43,19,50,"1",-49
73,33,3,100,80,15,10,"-1",90
73,34,3,10,50,80,20,"1",-10
73,36,3,99,78,26,99,"-1",0
73,41,3,10,32,17,10,"1",0
73,42,3,10,35,13,30,"1",-20
73,44,3,1,19,19,10,"1",-9
73,48,3,10,10,18,10,"1",0
73,50,3,1,25,38,1,"1",0
73,51,3,5,35,26,1,"1",4
74,12,3,99,70,78,99,"-1",0
74,20,3,5,10,40,22,"1",-17
74,24,3,12,20,14,12,"1",0
74,28,3,60,55,20,30,"-1",30
74,33,3,90,80,15,75,"-1",15
74,34,3,80,66,80,65,"0",15
74,38,3,100,100,71,99,"-1",1
74,41,3,54,55,17,40,"-1",14
74,42,3,10,80,13,20,"1",-10
74,44,3,30,12,19,12,"-1",18
75,1,3,50,45,26,50,"-1",0
75,6,3,60,40,29,45,"-1",15
75,7,3,50,50,45,50,"-1",0
75,15,3,90,60,60,80,"-1",10
75,21,3,70,50,35,70,"-1",0
75,24,3,38,40,14,25,"-1",13
75,26,3,90,80,29,80,"-1",10
75,28,3,25,25,20,35,"-1",-10
75,30,3,10,25,48,10,"1",0
75,31,3,100,78,19,0,"-1",100
75,33,3,10,14,15,15,"1",-5
75,34,3,40,45,80,24,"1",16
75,37,3,20,60,30,30,"1",-10
75,41,3,45,50,17,20,"-1",25
75,42,3,50,55,13,5,"-1",45
75,43,3,70,40,81,30,"1",40
75,44,3,10,15,19,20,"1",-10
75,47,3,10,12,20,20,"1",-10
75,51,3,10,30,26,20,"1",-10
76,1,3,10,10,26,50,"1",-40
76,7,3,20,65,45,20,"1",0
76,8,3,50,85,75,50,"1",0
76,9,3,2,20,29,0,"1",2
76,10,3,50,85,56,50,"1",0
76,11,3,10,20,31,0,"1",10
76,12,3,100,99,78,100,"-1",0
76,18,3,99,99,82,80,"-1",19
76,20,3,0,40,40,4,"1",-4
76,24,3,30,30,14,5,"-1",25
76,25,3,20,70,14,5,"-1",15
76,26,3,100,100,29,100,"-1",0
76,28,3,20,20,20,5,"0",15
76,29,3,90,90,66,80,"-1",10
76,30,3,85,85,48,40,"-1",45
76,31,3,100,60,19,10,"-1",90
76,33,3,0,0,15,10,"1",-10
76,34,3,85,85,80,80,"-1",5
76,37,3,95,95,30,50,"-1",45
76,40,3,100,80,21,100,"-1",0
76,41,3,20,90,17,50,"-1",-30
76,42,3,60,95,13,80,"-1",-20
76,44,3,5,60,19,5,"1",0
76,45,3,5,40,19,10,"1",-5
76,46,3,0,80,45,0,"1",0
76,47,3,5,25,20,20,"1",-15
76,48,3,75,75,18,80,"-1",-5
76,49,3,20,65,11,2,"-1",18
76,50,3,0,5,38,0,"1",0
77,6,3,65,25,29,87,"-1",-22
77,10,3,21,43,56,5,"1",16
77,24,3,15,32,14,13,"-1",2
77,25,3,5,14,14,10,"1",-5
77,28,3,11,13,20,21,"1",-10
77,29,3,71,87,66,90,"-1",-19
77,31,3,76,85,19,33,"-1",43
77,39,3,0,78,43,0,"1",0
77,41,3,45,61,17,48,"-1",-3
77,42,3,10,30,13,1,"1",9
77,43,3,35,75,81,57,"1",-22
77,49,3,2,5,11,5,"1",-3
78,21,3,25,20,35,10,"1",15
78,25,3,10,25,14,10,"1",0
78,27,3,25,30,45,45,"1",-20
78,28,3,50,45,20,20,"-1",30
78,30,3,2,10,48,5,"1",-3
78,33,3,30,20,15,10,"-1",20
78,34,3,5,5,80,10,"1",-5
78,35,3,0,20,17,5,"1",-5
78,38,3,70,70,71,90,"1",-20
78,41,3,10,15,17,10,"1",0
78,43,3,25,25,81,10,"1",15
78,44,3,10,10,19,10,"1",0
78,48,3,2,20,18,5,"1",-3
78,51,3,80,65,26,80,"-1",0
79,1,3,10,30,26,26,"1",-16
79,6,3,57,40,29,30,"-1",27
79,24,3,60,50,14,15,"-1",45
79,25,3,40,80,14,47,"-1",-7
79,27,3,100,95,45,60,"-1",40
79,28,3,17,45,20,20,"1",-3
79,29,3,48,65,66,61,"1",-13
79,33,3,10,58,15,25,"1",-15
79,34,3,70,70,80,80,"1",-10
79,35,3,30,60,17,25,"-1",5
79,40,3,40,63,21,20,"-1",20
79,41,3,100,80,17,17,"-1",83
79,42,3,10,35,13,10,"1",0
79,44,3,30,50,19,30,"-1",0
79,45,3,50,70,19,30,"-1",20
79,47,3,20,40,20,20,"0",0
79,48,3,40,50,18,10,"-1",30
